"month_n","state_n","district_n","sub_district","mdrtly_stntd","svrly_stntd","svr_wstg","mdrtly_wstd","svrly_uw","mdrtly_uw","nb_lbw","svr_wasting_percent","wasting_percent","stunting_percent","svrly_stunted_percent","underweight_percent","svrly_underweight_percent","low_birth_weight_percent"
"Nov","Maharashtra","Chandrapur","Korpana",1386,1087,178,384,346,1139,18,2.66,8.39,36.87,16.20,20.04,4.67,17.65
"Nov","Maharashtra","Chandrapur","Mul",1666,1254,52,148,205,846,16,0.90,3.47,50.63,21.74,16.97,3.31,14.95
"Nov","Maharashtra","Chandrapur","Nagbhir",1879,1545,95,212,264,984,17,1.17,3.78,42.03,18.96,15.00,3.17,13.93
"Nov","Maharashtra","Chandrapur","Pombhurna",642,607,15,90,83,347,9,0.54,3.81,45.25,21.99,15.09,2.91,18.75
"Nov","Maharashtra","Chandrapur","Rajura",1610,1439,151,222,254,937,21,2.47,6.11,49.82,23.51,18.59,3.96,21.43
"Nov","Maharashtra","Chandrapur","Sawali",1106,963,59,158,264,957,43,1.18,4.35,41.41,19.28,19.07,4.12,33.59
"Nov","Maharashtra","Chandrapur","Sindewahi",1708,1801,85,170,261,1040,22,1.30,3.89,53.45,27.43,19.04,3.82,20.75
"Nov","Maharashtra","Chandrapur","Warora",1580,1246,125,323,235,961,16,1.76,6.31,39.71,17.51,16.48,3.24,16.84
"Nov","Maharashtra","Dhule","Dhule",7648,6501,634,1621,1958,6414,140,2.02,7.18,44.93,20.65,19.30,4.51,19.36
"Nov","Maharashtra","Dhule","Sakri",7176,6483,527,1406,1620,5388,93,1.78,6.54,46.16,21.91,20.05,4.64,17.19
"Nov","Maharashtra","Dhule","Shirpur",5753,4554,426,969,929,2878,115,1.65,5.40,39.88,17.62,13.27,3.24,20.95
"Nov","Maharashtra","Dhule","Sindkhede",2933,3001,311,894,980,3140,64,2.63,10.21,50.16,25.37,27.62,6.57,24.90
"Nov","Maharashtra","Gadchiroli","Aheri",1213,1126,160,404,470,1269,35,3.50,12.33,51.01,24.56,34.66,9.37,19.44
"Nov","Maharashtra","Gadchiroli","Armori",1589,1432,134,329,509,1682,21,2.60,8.98,58.47,27.71,35.61,8.27,19.81
"Nov","Maharashtra","Gadchiroli","Bhamragad",672,733,111,276,369,787,5,4.97,17.33,62.50,32.61,46.07,14.71,9.62
"Nov","Maharashtra","Gadchiroli","Chamorshi",2829,2037,208,669,740,2528,32,2.23,9.41,52.13,21.82,31.94,7.23,16.00
"Nov","Maharashtra","Gadchiroli","Desaiganj (Vadasa)",1024,831,70,220,280,947,13,2.29,9.47,60.52,27.11,36.86,8.41,17.11
"Nov","Maharashtra","Gadchiroli","Dhanora",1393,1308,147,402,539,1442,31,3.06,11.44,56.17,27.20,36.99,10.06,27.43
"Nov","Maharashtra","Gadchiroli","Etapalli",718,669,78,243,305,670,15,3.20,13.19,56.75,27.37,37.73,11.80,22.73
"Nov","Maharashtra","Gadchiroli","Gadchiroli",2699,1725,201,691,713,2496,48,2.21,9.82,48.63,18.96,30.34,6.74,24.00
"Nov","Maharashtra","Gadchiroli","Korchi",1049,779,76,237,345,971,11,2.35,9.68,56.47,24.07,39.42,10.34,18.33
"Nov","Maharashtra","Gadchiroli","Kurkheda",1233,1144,82,263,369,1125,16,1.95,8.22,56.42,27.15,32.40,8.00,17.98
"Nov","Maharashtra","Gadchiroli","Mulchera",980,834,78,197,254,793,14,2.14,7.54,49.62,22.81,26.53,6.44,25.00
"Nov","Maharashtra","Gadchiroli","Sironcha",1348,1096,100,294,368,1107,20,2.12,8.36,51.75,23.21,28.15,7.02,17.24
"Nov","Maharashtra","Gondia","Amgaon",1961,1252,95,270,249,1012,37,1.30,4.99,43.86,17.09,14.42,2.85,21.39
"Nov","Maharashtra","Gondia","Arjuni Morgaon",2104,1719,107,385,362,1474,31,1.25,5.74,44.61,20.06,19.30,3.80,17.71
"Nov","Maharashtra","Gondia","Deori",1577,1034,140,274,199,759,27,1.82,5.39,34.00,13.47,12.19,2.53,18.49
"Nov","Maharashtra","Gondia","Gondiya",4968,2636,567,1211,841,3000,91,2.25,7.06,30.15,10.45,14.32,3.14,19.36
"Nov","Maharashtra","Gondia","Goregaon",1522,840,94,275,252,835,24,1.19,4.66,29.77,10.59,12.97,3.01,13.56
"Nov","Maharashtra","Gondia","Sadak Arjuni",1391,773,123,315,253,882,26,1.72,6.11,30.19,10.78,14.95,3.33,19.26
"Nov","Maharashtra","Gondia","Salekasa",1468,850,63,207,182,838,18,1.05,4.48,38.43,14.09,16.02,2.86,13.04
"Nov","Maharashtra","Gondia","Tirora",1721,803,134,359,206,869,29,1.52,5.59,28.60,9.10,11.37,2.18,16.02
"Nov","Maharashtra","Hingoli","Aundha (Nagnath)",2084,1884,294,605,655,2139,55,3.19,9.76,42.99,20.41,24.04,5.64,24.55
"Nov","Maharashtra","Hingoli","Basmath",3118,2274,305,704,638,2217,55,2.44,8.06,42.99,18.13,20.07,4.49,23.50
"Nov","Maharashtra","Hingoli","Hingoli",2070,1791,292,645,774,2308,68,2.91,9.35,38.38,17.80,20.08,5.04,19.21
"Nov","Maharashtra","Hingoli","Kalamnuri",1842,1684,188,407,513,1752,33,2.05,6.47,38.29,18.29,18.72,4.24,16.75
"Nov","Maharashtra","Hingoli","Sengaon",1735,1216,109,329,336,1215,34,1.35,5.41,36.41,15.00,14.39,3.12,20.61
"Nov","Maharashtra","Jalgaon","Amalner",1373,664,81,383,234,982,27,0.83,4.73,20.76,6.77,11.63,2.24,15.98
"Nov","Maharashtra","Jalgaon","Bhadgaon",2334,1148,227,647,348,1538,22,2.13,8.18,32.58,10.74,17.26,3.19,13.02
"Nov","Maharashtra","Jalgaon","Bhusawal",3585,2046,465,928,550,2121,55,2.26,6.78,27.28,9.91,11.94,2.46,15.11
"Nov","Maharashtra","Jalgaon","Bodvad",1516,804,135,349,304,1155,4,2.56,9.17,43.93,15.22,26.38,5.50,7.69
"Nov","Maharashtra","Jalgaon","Chalisgaon",4914,3077,456,1223,810,3337,71,1.95,7.18,34.15,13.15,16.43,3.21,19.78
"Nov","Maharashtra","Jalgaon","Chopda",3357,1718,222,728,426,2129,28,1.32,5.63,30.03,10.17,14.33,2.39,9.33
"Nov","Maharashtra","Jalgaon","Dharangaon",1434,858,174,414,347,1290,13,2.69,9.09,35.36,13.24,19.99,4.24,10.92
"Nov","Maharashtra","Jalgaon","Erandol",1818,1236,167,388,253,1098,10,1.93,6.40,35.20,14.24,14.22,2.66,7.19
"Nov","Maharashtra","Jalgaon","Jalgaon",5844,3200,353,1252,715,3089,58,1.35,6.12,34.41,12.18,13.08,2.46,12.83
"Nov","Maharashtra","Jalgaon","Jamner",5176,3354,259,873,801,3887,55,1.27,5.56,41.87,16.46,18.63,3.18,16.82
"Nov","Maharashtra","Jalgaon","Muktainagar",2814,1707,222,558,352,1767,27,1.93,6.78,39.27,14.83,17.71,2.94,16.98
"Nov","Maharashtra","Jalgaon","Pachora",3020,1447,197,660,406,1747,38,1.30,5.64,29.36,9.51,13.47,2.54,15.97
"Nov","Maharashtra","Jalgaon","Parola",1440,963,112,412,195,980,23,1.12,5.22,23.92,9.58,10.76,1.79,14.84
"Nov","Maharashtra","Jalgaon","Raver",3746,2191,452,880,584,2447,57,2.57,7.58,33.73,12.45,16.21,3.12,19.72
"Nov","Maharashtra","Jalgaon","Yawal",2971,1995,317,715,557,1844,29,2.42,7.89,37.89,15.22,17.45,4.05,16.02
"Nov","Maharashtra","Jalna","Ambad",2899,2281,446,783,582,1686,61,3.11,8.58,36.06,15.88,13.92,3.57,25.96
"Nov","Maharashtra","Jalna","Badnapur",2343,1961,244,501,520,1330,51,2.27,6.92,39.86,18.16,14.89,4.18,30.54
"Nov","Maharashtra","Jalna","Bhokardan",3031,3121,420,793,632,2102,56,2.56,7.41,37.39,18.97,12.40,2.87,18.86
"Nov","Maharashtra","Jalna","Ghansawangi",2468,1702,346,661,326,1112,42,2.44,7.10,29.34,11.97,8.93,2.02,16.87
"Nov","Maharashtra","Jalna","Jafrabad",1642,678,194,408,219,863,52,1.70,5.27,20.27,5.92,8.92,1.80,30.59
"Nov","Maharashtra","Jalna","Jalna",6960,5237,1001,1945,1463,5198,84,3.46,10.19,42.02,18.04,20.88,4.59,22.83
"Nov","Maharashtra","Jalna","Mantha",1687,1393,214,576,314,1068,34,2.14,7.90,30.66,13.86,12.59,2.86,22.97
"Nov","Maharashtra","Jalna","Partur",1333,1150,170,313,225,868,32,2.03,5.78,29.58,13.70,10.53,2.17,20.78
"Nov","Maharashtra","Kolhapur","Ajra",445,168,33,71,51,213,5,0.81,2.57,15.10,4.14,5.82,1.12,9.43
"Nov","Maharashtra","Kolhapur","Bavda",435,336,38,128,99,369,3,2.05,8.95,41.54,18.10,22.46,4.75,8.33
"Nov","Maharashtra","Kolhapur","Bhudargad",1300,585,60,198,129,538,9,0.91,3.93,28.72,8.91,9.74,1.88,13.85
"Nov","Maharashtra","Kolhapur","Chandgad",1090,505,78,232,120,575,14,1.13,4.49,23.05,7.30,8.94,1.54,9.93
"Nov","Maharashtra","Kolhapur","Gadhinglaj",1478,666,33,282,147,633,12,0.36,3.48,23.66,7.35,8.07,1.52,10.26
"Nov","Maharashtra","Kolhapur","Hatkanangle",5870,2753,458,1476,873,4059,54,1.41,5.94,26.46,8.45,13.09,2.32,12.50
"Nov","Maharashtra","Kolhapur","Kagal",1639,658,95,409,232,1068,17,0.86,4.58,20.88,5.98,10.69,1.91,10.00
"Nov","Maharashtra","Kolhapur","Karvir",3188,1064,99,535,322,1615,16,0.56,3.58,23.99,6.00,10.34,1.72,9.58
"Nov","Maharashtra","Kolhapur","Kolhapur",4964,2577,510,1285,738,2440,87,1.75,6.16,25.86,8.84,9.90,2.30,19.86
"Nov","Maharashtra","Kolhapur","Panhala",1487,469,52,272,178,749,36,0.39,2.41,14.57,3.49,6.40,1.23,16.36
"Nov","Maharashtra","Kolhapur","Radhanagari",1132,400,77,208,135,510,17,0.81,3.01,16.16,4.22,6.30,1.32,12.23
"Nov","Maharashtra","Kolhapur","Shahuwadi",1705,853,52,285,233,928,24,0.63,4.08,30.94,10.32,13.50,2.71,20.51
"Nov","Maharashtra","Kolhapur","Shirol",2360,891,141,492,303,1258,36,0.82,3.67,18.83,5.16,8.39,1.63,11.08
"Nov","Maharashtra","Latur","Ahmadpur",1678,1473,151,280,310,1121,38,2.16,6.17,45.03,21.05,14.24,3.08,22.35
"Nov","Maharashtra","Latur","Ausa",1985,1275,179,355,339,1046,61,1.58,4.71,28.74,11.24,9.43,2.31,21.33
"Nov","Maharashtra","Latur","Chakur",1968,1090,203,308,238,982,21,1.89,4.77,28.50,10.16,10.27,2.00,12.07
"Nov","Maharashtra","Latur","Deoni",658,507,89,203,87,356,18,2.06,6.77,27.01,11.75,8.92,1.75,19.78
"Nov","Maharashtra","Latur","Jalkot",741,581,129,155,157,451,20,3.49,7.67,35.53,15.61,14.78,3.82,24.69
"Nov","Maharashtra","Latur","Latur",1568,1060,223,347,296,1067,21,2.59,6.62,30.47,12.29,12.73,2.76,12.35
"Nov","Maharashtra","Latur","Murud",897,438,74,199,119,507,10,1.23,4.54,22.16,7.27,7.70,1.46,8.62
"Nov","Maharashtra","Latur","Nilanga",1897,1236,181,372,329,1201,26,1.63,4.99,28.19,11.12,10.97,2.36,10.48
"Nov","Maharashtra","Latur","Renapur",1108,649,118,224,190,641,28,2.07,5.99,30.78,11.37,12.28,2.81,18.54
"Nov","Maharashtra","Latur","Sirur Anantpal",562,442,58,99,104,327,14,1.77,4.79,30.58,13.46,11.22,2.71,20.00
"Nov","Maharashtra","Latur","Udgir",3903,2944,581,1169,1256,3633,129,3.39,10.22,39.81,17.12,20.07,5.16,24.81
"Nov","Maharashtra","Mumbai City","Mumbai",5900,3413,1068,2418,1382,4999,59,3.37,11.00,29.18,10.69,16.12,3.49,12.61
"Nov","Maharashtra","Mumbai Suburban","Mumbai",30311,18373,3753,11613,6667,25231,364,2.57,10.53,33.21,12.53,17.06,3.57,16.78
"Nov","Maharashtra","Nagpur","Bhiwapur",621,461,39,74,120,487,11,1.43,4.15,39.68,16.91,13.56,2.68,12.22
"Nov","Maharashtra","Nagpur","Hingna",2574,1344,190,515,415,1354,39,1.19,4.42,24.53,8.41,9.30,2.18,13.00
"Nov","Maharashtra","Nagpur","Kalameshwar",1275,757,75,200,187,798,5,1.51,5.53,40.88,15.23,18.36,3.49,5.95
"Nov","Maharashtra","Nagpur","Kamptee",2616,1609,216,704,356,1625,54,1.50,6.37,29.16,11.11,12.12,2.18,16.77
"Nov","Maharashtra","Nagpur","Katol",1366,1003,82,202,154,674,14,1.42,4.91,40.95,17.34,12.85,2.39,11.29
"Nov","Maharashtra","Nagpur","Kuhi",1349,922,83,188,155,863,24,1.59,5.19,43.45,17.64,16.09,2.45,33.33
"Nov","Maharashtra","Nagpur","Mauda",1119,813,86,257,274,1042,29,1.66,6.61,37.18,15.64,15.31,3.19,15.93
"Nov","Maharashtra","Nagpur","Nagpur (Rural)",1979,1154,103,413,394,1586,38,0.90,4.52,27.43,10.10,11.72,2.33,12.54
"Nov","Maharashtra","Nagpur","Nagpur (Urban)",6855,4541,1276,2783,1808,6895,196,3.93,12.49,34.76,13.85,17.98,3.73,20.63
"Nov","Maharashtra","Nagpur","Narkhed",749,637,49,147,114,469,18,1.31,5.22,36.88,16.95,11.39,2.23,20.22
"Nov","Maharashtra","Nagpur","Parseoni",1351,1103,152,317,275,1066,33,2.18,6.71,35.10,15.78,15.38,3.15,23.74
"Nov","Maharashtra","Nagpur","Ramtek",1710,1042,189,342,227,1018,18,2.46,6.92,35.80,13.56,14.93,2.72,11.54
"Nov","Maharashtra","Nagpur","Savner",1744,1195,94,266,238,1076,17,1.12,4.29,35.01,14.23,12.40,2.25,11.64
"Nov","Maharashtra","Nagpur","Umred",1269,752,81,240,171,774,8,1.49,5.92,37.25,13.86,16.80,3.04,9.76
"Nov","Maharashtra","Nanded","Ardhapur",1167,827,110,233,208,866,17,2.04,6.36,36.93,15.31,17.70,3.43,14.66
"Nov","Maharashtra","Nanded","Bhokar",833,743,106,233,210,707,23,2.02,6.46,29.73,14.02,12.28,2.81,15.97
"Nov","Maharashtra","Nanded","Biloli",976,813,151,193,194,700,30,2.36,5.37,27.85,12.66,9.84,2.14,14.42
"Nov","Maharashtra","Nanded","Deglur",975,756,182,293,293,954,47,2.55,6.66,24.23,10.58,11.34,2.66,22.71
"Nov","Maharashtra","Nanded","Dharmabad",833,558,121,225,164,606,11,3.34,9.56,38.38,15.40,20.07,4.28,17.46
"Nov","Maharashtra","Nanded","Hadgaon",2275,1548,218,417,457,1581,48,1.82,5.29,31.79,12.87,12.75,2.86,16.67
"Nov","Maharashtra","Nanded","Himayatnagar",1383,1150,104,194,217,767,22,1.56,4.47,37.94,17.23,12.35,2.72,16.30
"Nov","Maharashtra","Nanded","Kandhar",1999,1970,347,545,540,1578,51,3.51,9.02,39.99,19.85,17.16,4.37,20.00
"Nov","Maharashtra","Nanded","Kinwat",2150,1706,246,568,418,1503,44,1.80,5.96,28.16,12.46,12.08,2.63,16.79
"Nov","Maharashtra","Nanded","Loha",2409,1669,151,310,310,1175,53,1.31,4.01,35.44,14.50,10.41,2.17,16.72
"Nov","Maharashtra","Nanded","Mahur",1364,1119,106,333,339,1005,22,1.99,8.25,46.63,21.01,20.12,5.07,16.79
"Nov","Maharashtra","Nanded","Mudkhed",281,139,39,105,199,615,11,2.04,7.54,21.98,7.27,11.81,2.89,8.80
"Nov","Maharashtra","Nanded","Mukhed",2133,2019,322,563,402,1248,44,2.39,6.56,30.73,14.94,9.77,2.38,13.46
"Nov","Maharashtra","Nanded","Naigaon (Khairgaon)",1435,1014,138,277,412,1440,31,2.15,6.47,38.13,15.79,15.40,3.43,13.78
"Nov","Maharashtra","Nanded","Nanded",5615,3577,602,1508,1208,3736,144,1.92,6.72,29.11,11.33,13.02,3.18,19.23
"Nov","Maharashtra","Nanded","Umri",926,788,163,228,242,822,24,3.28,7.87,34.45,15.84,17.46,3.97,23.53
"Nov","Maharashtra","Nandurbar","Akkalkuwa",6290,8904,463,1372,2295,7043,89,2.17,8.60,71.02,41.62,42.55,10.46,24.52
"Nov","Maharashtra","Nandurbar","Akrani",5343,9682,648,1671,3184,6609,63,3.28,11.72,75.63,48.73,51.11,16.62,17.45
"Nov","Maharashtra","Nandurbar","Nandurbar",4873,4787,334,1119,1506,4395,46,2.16,9.39,62.34,30.89,37.00,9.44,17.83
"Nov","Maharashtra","Nandurbar","Nawapur",3612,3442,172,659,787,3079,49,1.37,6.64,56.21,27.43,26.36,5.37,18.08
"Nov","Maharashtra","Nandurbar","Shahade",6811,8758,676,1806,3537,8202,95,2.93,10.75,67.31,37.86,43.94,13.24,22.95
"Nov","Maharashtra","Nandurbar","Talode",3209,3940,293,688,1208,3265,42,2.83,9.49,69.00,38.03,41.67,11.25,20.59
"Nov","Maharashtra","Nashik","Baglan",4255,3607,350,807,965,2998,48,1.70,5.63,38.20,17.53,14.47,3.52,15.53
"Nov","Maharashtra","Nashik","Chandvad",2881,2137,209,462,565,2057,34,1.59,5.10,38.13,16.24,16.37,3.53,18.89
"Nov","Maharashtra","Nashik","Deola",1600,1334,97,260,338,1280,17,1.12,4.12,33.85,15.39,14.90,3.11,11.56
"Nov","Maharashtra","Nashik","Dindori",5405,4731,362,925,1142,4284,22,1.63,5.79,45.59,21.28,21.59,4.54,9.52
"Nov","Maharashtra","Nashik","Igatpuri",3682,3843,274,651,1028,3515,45,2.00,6.75,54.83,28.00,27.59,6.24,19.82
"Nov","Maharashtra","Nashik","Kalwan",3405,3049,228,500,658,2271,24,1.66,5.31,47.07,22.24,17.84,4.01,15.48
"Nov","Maharashtra","Nashik","Malegaon",8100,5925,982,2010,1689,5773,128,2.26,6.89,32.25,13.63,14.48,3.28,16.43
"Nov","Maharashtra","Nashik","Nandgaon",2654,1995,355,713,497,1737,37,2.75,8.29,35.97,15.43,16.13,3.59,20.11
"Nov","Maharashtra","Nashik","Nashik",6371,4296,673,1721,1746,5783,53,2.57,9.13,40.62,16.36,24.05,5.58,14.68
"Nov","Maharashtra","Nashik","Niphad",4417,2616,337,998,915,3549,43,1.47,5.81,30.56,11.37,16.32,3.34,17.27
"Nov","Maharashtra","Nashik","Peint",2831,3107,342,772,995,3151,43,3.34,10.87,57.55,30.11,36.15,8.68,22.75
"Nov","Maharashtra","Nashik","Sinnar",3205,2157,194,463,482,2036,38,1.26,4.27,34.87,14.03,13.10,2.51,18.36
"Nov","Maharashtra","Nashik","Surgana",3085,3532,522,1011,1294,3825,47,4.12,12.09,51.91,27.71,30.98,7.83,23.04
"Nov","Maharashtra","Nashik","Trimbakeshwar",4039,4340,349,984,1587,4104,30,2.55,9.72,61.02,31.61,38.32,10.69,15.96
"Nov","Maharashtra","Nashik","Yevla",2231,1406,99,426,391,1439,32,0.84,4.46,30.85,11.93,12.71,2.72,20.25
"Nov","Maharashtra","Osmanabad","Bhum",1049,445,59,207,128,467,22,0.97,4.38,24.57,7.32,9.39,2.02,18.03
"Nov","Maharashtra","Osmanabad","Kalamb",2364,1292,140,337,289,1213,28,1.35,4.58,35.14,12.42,13.87,2.67,13.79
"Nov","Maharashtra","Osmanabad","Osmanabad",9436,5494,873,2072,1627,5881,128,2.13,7.17,36.30,13.36,16.82,3.64,19.13
"Nov","Maharashtra","Osmanabad","Paranda",1326,579,116,372,174,782,13,1.82,7.68,29.96,9.11,14.71,2.68,16.67
"Nov","Maharashtra","Osmanabad","Tuljapur",2778,1443,118,437,352,1592,32,1.00,4.71,35.80,12.24,15.11,2.74,15.46
"Nov","Maharashtra","Osmanabad","Umarga",1718,826,130,329,204,800,19,1.59,5.61,31.08,10.09,11.64,2.37,12.42
"Nov","Maharashtra","Osmanabad","Washi",1340,678,75,227,164,695,18,1.37,5.50,36.72,12.34,15.10,2.88,16.67
"Nov","Maharashtra","Palghar","Dahanu",6825,7227,325,1450,2032,6960,99,1.34,7.30,57.66,29.65,34.47,7.79,20.89
"Nov","Maharashtra","Palghar","Jawhar",3344,4309,172,874,1674,4049,27,1.72,10.44,76.26,42.94,54.58,15.97,17.76
"Nov","Maharashtra","Palghar","Mokhada",1044,1520,101,333,563,1474,14,2.81,12.06,71.04,42.12,50.17,13.87,17.95
"Nov","Maharashtra","Palghar","Palghar",6531,5618,145,689,921,4549,59,0.48,2.78,40.38,18.67,16.75,2.82,11.90
"Nov","Maharashtra","Palghar","Talasari",4041,3639,58,532,975,3920,36,0.50,5.05,65.64,31.10,36.57,7.28,18.46
"Nov","Maharashtra","Palghar","Vasai",4165,2702,88,596,630,2717,32,0.46,3.54,35.56,13.99,15.91,2.99,11.59
"Nov","Maharashtra","Palghar","Vikramgad",4158,4591,232,892,1481,4469,46,1.86,9.01,70.03,36.75,46.25,11.51,17.83
"Nov","Maharashtra","Palghar","Wada",3639,4335,133,586,974,3021,31,1.03,5.55,61.37,33.36,32.25,7.86,14.90
"Nov","Maharashtra","Parbhani","Gangakhed",1170,1072,98,223,236,785,30,1.47,4.83,33.71,16.12,12.47,2.88,21.58
"Nov","Maharashtra","Parbhani","Jintur",2566,1834,169,452,387,1365,33,1.39,5.10,36.10,15.05,11.67,2.58,17.93
"Nov","Maharashtra","Parbhani","Manwath",465,408,25,106,111,397,6,1.00,5.22,34.63,16.18,10.09,2.21,10.00
"Nov","Maharashtra","Parbhani","Palam",1315,1133,101,224,226,813,33,1.51,4.87,36.48,16.88,13.95,3.04,23.74
"Nov","Maharashtra","Parbhani","Parbhani",4031,2995,427,860,939,2831,86,2.41,7.28,39.58,16.87,17.28,4.30,24.16
"Nov","Maharashtra","Parbhani","Pathri",1465,854,155,251,197,923,5,2.98,7.79,44.48,16.38,20.26,3.56,8.20
"Nov","Maharashtra","Parbhani","Purna",1557,949,81,234,257,798,33,1.08,4.21,33.42,12.66,11.31,2.75,25.58
"Nov","Maharashtra","Parbhani","Sailu",1716,1306,107,290,283,951,28,1.54,5.72,43.43,18.77,16.72,3.84,23.93
"Nov","Maharashtra","Parbhani","Sonpeth",697,546,60,145,125,398,11,1.63,5.58,33.78,14.84,13.87,3.31,16.18
"Nov","Maharashtra","Pune","Ambegaon",1229,785,127,348,236,1020,16,1.86,6.94,29.39,11.45,12.70,2.39,15.53
"Nov","Maharashtra","Pune","Baramati",1937,874,144,454,275,1161,32,0.95,3.93,18.47,5.74,7.27,1.39,9.44
"Nov","Maharashtra","Pune","Bhor",680,331,75,191,87,492,14,1.35,4.77,18.11,5.93,8.06,1.21,12.61
"Nov","Maharashtra","Pune","Daund",2273,940,158,463,304,1159,19,1.05,4.13,21.32,6.24,8.27,1.72,7.76
"Nov","Maharashtra","Pune","Haveli",11444,5737,1177,2910,1798,7634,80,1.82,6.31,26.50,8.85,12.47,2.38,11.05
"Nov","Maharashtra","Pune","Indapur",2702,1598,205,542,404,1760,36,1.38,5.03,28.95,10.76,10.47,1.95,11.92
"Nov","Maharashtra","Pune","Junnar",2746,1651,155,477,416,1763,39,1.02,4.18,29.03,10.90,11.51,2.20,14.61
"Nov","Maharashtra","Pune","Khed",3516,1398,154,655,372,1867,19,0.74,3.88,23.53,6.69,8.88,1.48,11.66
"Nov","Maharashtra","Pune","Mawal",1774,716,95,332,209,880,28,0.64,2.86,16.67,4.79,6.57,1.26,11.86
"Nov","Maharashtra","Pune","Mulshi",720,291,35,195,110,471,7,0.45,2.97,13.06,3.76,6.23,1.18,7.69
"Nov","Maharashtra","Pune","Pune",1306,778,234,508,318,1227,16,4.07,12.91,36.17,13.50,24.15,4.97,31.37
"Nov","Maharashtra","Pune","Pune City",7300,4419,1017,2589,1277,5983,55,3.03,10.76,34.87,13.15,17.34,3.05,15.58
"Nov","Maharashtra","Pune","Purandhar",1344,688,50,181,118,634,17,0.60,2.78,24.41,8.26,7.64,1.20,10.97
"Nov","Maharashtra","Pune","Shirur",2251,1057,116,480,266,1262,30,0.68,3.49,19.33,6.18,7.24,1.26,14.29
"Nov","Maharashtra","Pune","Velhe",367,216,28,60,64,263,1,1.87,5.86,38.81,14.38,17.65,3.45,4.17
"Nov","Maharashtra","Raigad","Alibag",1423,589,128,277,186,565,25,1.49,4.71,23.40,6.85,8.10,2.01,16.23
"Nov","Maharashtra","Raigad","Karjat",2061,1497,115,334,479,1354,28,1.39,5.43,43.01,18.10,19.61,5.13,17.18
"Nov","Maharashtra","Raigad","Khalapur",996,672,70,242,190,597,15,1.38,6.15,32.85,13.24,13.44,3.24,11.54
"Nov","Maharashtra","Raigad","Mahad",1117,596,50,223,190,710,20,0.91,4.96,31.02,10.79,14.45,3.05,18.87
"Nov","Maharashtra","Raigad","Mangaon",817,525,58,197,134,467,18,1.13,4.98,26.14,10.23,10.20,2.27,19.35
"Nov","Maharashtra","Raigad","Mhasla",308,192,13,90,61,278,0,0.81,6.39,30.90,11.87,19.42,3.49,
"Nov","Maharashtra","Raigad","Murud",430,136,12,54,45,222,6,0.42,2.30,19.72,4.74,9.13,1.54,10.91
"Nov","Maharashtra","Raigad","Panvel",1901,751,55,306,244,807,27,0.27,1.79,13.12,3.72,4.59,1.07,7.85
"Nov","Maharashtra","Raigad","Pen",698,330,45,136,80,298,26,0.57,2.27,12.90,4.14,4.35,0.92,15.48
"Nov","Maharashtra","Raigad","Poladpur",186,106,33,49,36,117,5,2.54,6.31,22.31,8.10,11.54,2.71,14.29
"Nov","Maharashtra","Raigad","Roha",864,441,45,172,128,526,12,0.94,4.55,27.34,9.24,9.45,1.85,13.33
"Nov","Maharashtra","Raigad","Shrivardhan",592,242,26,70,61,239,4,0.81,3.00,26.02,7.55,8.07,1.64,7.41
"Nov","Maharashtra","Raigad","Sudhagad",763,474,64,145,115,384,10,2.19,7.14,42.07,16.12,16.72,3.85,17.54
"Nov","Maharashtra","Raigad","Tala",272,163,8,48,27,93,2,0.63,4.41,34.20,12.81,9.54,2.15,10.53
"Nov","Maharashtra","Raigad","Uran",887,243,9,69,63,329,11,0.14,1.24,17.91,3.85,5.98,0.96,9.48
"Nov","Maharashtra","Ratnagiri","Chiplun",1513,730,29,168,154,971,14,0.36,2.47,28.15,9.16,11.99,1.64,10.69
"Nov","Maharashtra","Ratnagiri","Dapoli",1115,517,41,192,138,704,5,0.72,4.09,28.67,9.08,14.13,2.32,6.10
"Nov","Maharashtra","Ratnagiri","Guhagar",714,408,33,116,91,413,9,0.78,3.51,26.41,9.60,10.91,1.97,13.64
"Nov","Maharashtra","Ratnagiri","Khed",958,443,38,197,133,628,8,0.62,3.86,22.97,7.26,11.23,1.96,10.13
"Nov","Maharashtra","Ratnagiri","Lanja",894,492,32,142,139,566,12,0.87,4.71,37.42,13.28,17.79,3.51,17.39
"Nov","Maharashtra","Ratnagiri","Mandangad",474,265,13,100,67,305,1,0.66,5.71,37.29,13.37,16.72,3.01,4.35
"Nov","Maharashtra","Ratnagiri","Rajapur",1212,708,29,181,142,817,12,0.61,4.40,40.07,14.77,18.72,2.77,18.75
"Nov","Maharashtra","Ratnagiri","Ratnagiri",3133,1516,166,649,406,2009,24,1.10,5.42,30.88,10.07,14.10,2.37,11.27
"Nov","Maharashtra","Ratnagiri","Sangameshwar",1007,495,28,188,131,715,9,0.45,3.47,24.07,7.93,12.79,1.98,10.34
"Nov","Maharashtra","Sangli","Atpadi",1342,797,58,294,133,828,10,0.81,4.93,29.91,11.14,12.07,1.67,13.89
"Nov","Maharashtra","Sangli","Jat",1618,639,144,450,187,761,19,1.28,5.28,20.05,5.68,7.85,1.55,8.80
"Nov","Maharashtra","Sangli","Kadegaon",456,126,33,102,59,207,12,0.61,2.48,10.70,2.32,3.97,0.88,10.43
