month_n,state_n,district_n,sub_district,mdrtly_stntd,svrly_stntd,svrly_wstd,mdrtly_wstd,svrly_uw,mdrtly_uw,nb_lbw,wstd_chld,stntd_chld,uw_chld,svrly_wasting_percent,wasting_percent,svrly_stunting_percent,stunting_percent,svrly_underweight_percent,underweight_percent,low_birth_weight_percent,no_anemic_wmn,no_pregnant_women,no_tenatus_cmpltd,no_wmn_rstg_drg_prgncy,no_wmn_etg_xtr_ml_drg_prgncy,no_trmstr_3wmn_cnsld_imdtbf,no_wmn_4_anc_vst_dlvry,prnt_anwmic_wmn,prnt_4_anc_vst_dlvry,prnt_wmn_etg_xtr_ml_drng_prgncy,prnt_wmn_rstg_drg_prgncy,prnt_trmstr_3wmn_cnsld_imdtbf,no_chld_bf_at_birth,no_chld_appr_cf,no_chld_excly_bf,no_chld_rcvg_cf_wid_adq_dt_dvsty,no_chld_intd_cf_past30d,no_chld_cf_wid_adq_dt_qnty,tot_no_chld_rcvg_cf_wid_appr_hndwhd_bfr_fdg,no_of_chld_cmpltd_1yr_immunzt,total_no_chld_enrld_cas_born_lstmnth,total_no_chld_0t6mnths_enrld_cas,no_chld_appr_cf,prnt_chld_bf_at_birth,prnt_chld_excly_bf,prnt_chld_rcvg_cf_wid_adq_dt_dvsty,prnt_chld_cf_wid_adq_dt_qnty,per_no_chld_cf_wid_appr_hndwhg_bfr_fdg,prnt_chld_intd_cf_p30d,prnt_child_1yr_immnztn,prnt_intd_cf_6to24mnth_child
Jan,Maharashtra,Yavatmal,Kelapur,1772,1575,147,408,421,1323,21,555,3347,1744,2.02,7.64,21.63,45.97,5.3,21.96,21.21,69,671,327,642,648,491,97,10.28,14.46,96.57,95.68,73.17,81,2327,774,2057,313,1974,2257,2144,112,990,2327,72.32,78.18,88.4,84.83,96.99,88.92,27.9,84.41
Jan,Maharashtra,Yavatmal,Mahagaon,1349,664,55,386,179,598,39,441,2013,777,0.47,3.75,5.65,17.12,1.27,5.51,20.53,182,1382,633,1203,1212,967,150,13.17,10.85,87.7,87.05,69.97,178,4503,1346,4098,667,3931,4396,2097,222,1917,4503,80.18,70.21,91.01,87.3,97.62,86.62,13.87,83.79
Jan,Maharashtra,Yavatmal,Maregaon,1021,960,70,216,212,813,8,286,1981,1025,1.68,6.84,22.92,47.29,4.8,23.22,15.09,78,332,134,316,325,264,38,23.49,11.45,97.89,95.18,79.52,49,1262,422,1130,184,1158,1245,861,63,561,1262,77.78,75.22,89.54,91.76,98.65,84.79,20.02,84.45
Jan,Maharashtra,Yavatmal,Ner,1546,938,32,185,181,859,5,217,2484,1040,0.46,3.13,13.54,35.84,2.5,14.36,5.49,112,665,336,639,649,532,228,16.84,34.29,97.59,96.09,80,84,2234,661,2121,322,2118,2190,3512,95,863,2234,88.42,76.59,94.94,94.81,98.03,85.64,51.44,90.87
Jan,Maharashtra,Yavatmal,Pusad,3044,2160,99,456,437,1760,54,555,5204,2197,0.74,4.18,16.24,39.12,2.8,14.08,20.85,154,1802,555,1328,1342,1087,65,8.55,3.61,74.47,73.7,60.32,244,5512,1637,4859,887,4692,5359,814,339,2536,5512,71.98,64.55,88.15,85.12,97.22,75.81,3.88,71.25
Jan,Maharashtra,Yavatmal,Ralegaon,1797,1407,67,329,355,1328,6,396,3204,1683,1.1,6.53,23.18,52.78,5.68,26.92,9.84,98,598,248,534,531,426,130,16.39,21.74,88.8,89.3,71.24,42,1788,561,1541,230,1537,1719,1861,77,810,1788,54.55,69.26,86.19,85.96,96.14,79.31,28.57,77.44
Jan,Maharashtra,Yavatmal,Umarkhed,2059,1479,181,529,317,1118,37,710,3538,1435,1.41,5.54,11.51,27.54,2.17,9.84,18.05,151,1624,533,1282,1335,1063,97,9.3,5.97,82.2,78.94,65.46,162,4419,1403,3878,604,3983,4335,721,249,2070,4419,65.06,67.78,87.76,90.13,98.1,74.66,4.38,72.73
Jan,Maharashtra,Yavatmal,Wani,946,543,94,224,174,507,24,318,1489,681,1.49,5.04,8.6,23.58,2.35,9.19,22.02,114,684,329,641,648,501,207,16.67,30.26,94.74,93.71,73.25,100,2287,751,2164,328,1845,2242,2202,120,965,2287,83.33,77.82,94.62,80.67,98.03,87.47,29.42,91.04
Jan,Maharashtra,Yavatmal,Yavatmal,5262,4082,464,1212,1258,4269,73,1676,9344,5527,2.26,8.17,19.87,45.48,4.94,21.7,20.22,434,2428,875,2238,2244,1815,398,17.87,16.39,92.42,92.17,74.75,335,8218,2498,7317,1133,7079,8072,6335,392,3343,8218,85.46,74.72,89.04,86.14,98.22,84.81,23.69,81.78
Jan,Maharashtra,Yavatmal,Zari-Jamani,806,668,57,171,183,584,4,228,1474,767,1.62,6.49,19.01,41.95,4.65,19.48,7.14,74,363,145,339,350,271,25,20.39,6.89,96.42,93.39,74.66,41,1387,434,1345,195,1157,1360,714,67,589,1387,61.19,73.68,96.97,83.42,98.05,90.28,15.98,93.34
Nov,Maharashtra,Ahmadnagar,Akola,3384,3578,264,749,1022,3230,41,1013,6962,4252,1.99,7.62,26.84,52.23,6.93,28.85,18.81,198,1554,594,1409,1421,1008,236,12.74,15.19,91.44,90.67,64.86,179,4798,1456,4373,717,4309,4713,1491,251,2140,4798,71.31,68.04,91.14,89.81,98.23,71.27,8.88,80.15
Nov,Maharashtra,Ahmadnagar,Jamkhed,1602,951,174,460,325,1173,22,634,2553,1498,2.01,7.34,10.99,29.51,3.58,16.52,16.18,84,968,342,863,871,687,36,8.68,3.72,89.98,89.15,70.97,119,3089,948,2760,435,2859,3053,1038,198,1333,3089,60.1,71.12,89.35,92.55,98.83,81.92,9.83,80.54
Nov,Maharashtra,Ahmadnagar,Karjat,1807,1046,255,596,376,1393,31,851,2853,1769,2.19,7.32,8.99,24.51,2.93,13.78,13.42,114,1287,530,1186,1202,952,118,8.86,9.17,93.4,92.15,73.97,209,4528,1444,4072,688,4348,4457,3124,258,1837,4528,81.01,78.61,89.93,96.02,98.43,88.89,21.12,84.82
Nov,Maharashtra,Ahmadnagar,Kopargaon,1874,788,62,290,221,899,18,352,2662,1120,0.42,2.4,5.36,18.12,1.42,7.19,7.69,167,1495,662,1418,1429,1209,99,11.17,6.62,95.59,94.85,80.87,200,4650,1622,4263,649,4425,4594,1501,264,2017,4650,75.76,80.42,91.68,95.16,98.8,87.23,9.52,84.4
Nov,Maharashtra,Ahmadnagar,Nagar,7014,3638,615,1776,919,4274,92,2391,10652,5193,1.41,5.47,8.31,24.33,1.99,11.25,13.41,500,4605,1536,4333,4329,3558,638,10.86,13.85,94.01,94.09,77.26,634,16168,4575,14771,2416,14728,15952,11357,783,5920,16168,80.97,77.28,91.36,91.09,98.66,90.52,22.47,87.48
Nov,Maharashtra,Ahmadnagar,Nevasa,3235,1729,126,549,445,1762,31,675,4964,2207,0.52,2.79,7.14,20.5,1.75,8.7,8.91,234,2399,914,2278,2298,1848,257,9.75,10.71,95.79,94.96,77.03,335,8092,2418,7524,1216,6988,7924,3619,407,3074,8092,82.31,78.66,92.98,86.36,97.92,92.54,14.08,89.83
Nov,Maharashtra,Ahmadnagar,Parner,2365,1351,101,372,296,1243,31,473,3716,1539,0.64,3,8.57,23.58,1.8,9.34,12.7,176,1506,720,1451,1461,1188,304,11.69,20.19,97.01,96.35,78.88,217,5356,1555,4871,822,4942,5285,6807,284,1987,5356,76.41,78.26,90.94,92.27,98.67,93.73,40.79,88.05
Nov,Maharashtra,Ahmadnagar,Pathardi,1815,918,79,373,246,978,29,452,2733,1224,0.6,3.42,6.94,20.65,1.82,9.04,12.95,138,1239,576,1160,1172,967,298,11.14,24.05,94.59,93.62,78.05,195,4370,1377,4123,602,3962,4253,4431,266,1823,4370,73.31,75.53,94.35,90.66,97.32,88.53,32.78,90.06
Nov,Maharashtra,Ahmadnagar,Rahta,2844,1503,130,581,440,1875,33,711,4347,2315,0.8,4.36,9.2,26.6,2.59,13.63,12.74,239,1706,740,1638,1641,1327,431,14.01,25.26,96.19,96.01,77.78,246,5313,1759,4887,795,5169,5264,8585,318,2223,5313,77.36,79.13,91.98,97.29,99.08,87.46,47.63,85.75
Nov,Maharashtra,Ahmadnagar,Rahuri,2924,1806,113,388,376,1422,22,501,4730,1798,0.71,3.16,11.39,29.84,2.28,10.9,8.53,181,1756,815,1655,1664,1322,398,10.31,22.67,94.76,94.25,75.28,215,5418,1724,5044,806,4991,5354,6098,295,2231,5418,72.88,77.27,93.1,92.12,98.82,87.42,34.83,87.81
Nov,Maharashtra,Ahmadnagar,Sangamner,3434,1916,245,749,577,2179,61,994,5350,2756,0.98,3.97,7.65,21.35,2.17,10.35,15.02,272,2541,1018,2430,2450,1977,325,10.7,12.79,96.42,95.63,77.8,361,8560,2721,8033,1300,8190,8464,7928,458,3422,8560,78.82,79.51,93.84,95.68,98.88,92.07,30.03,91.08
Nov,Maharashtra,Ahmadnagar,Shevgaon,1800,1124,85,329,217,1007,31,414,2924,1224,0.61,3,8.1,21.08,1.46,8.22,13.9,100,1481,502,1390,1396,1096,106,6.75,7.16,94.26,93.86,74,206,4942,1563,4458,682,4526,4857,1363,262,2011,4942,78.63,77.72,90.21,91.58,98.28,85.14,8.01,81.62
Nov,Maharashtra,Ahmadnagar,Shrigonda,2202,1378,69,374,307,1230,21,443,3580,1537,0.44,2.84,8.82,22.91,1.9,9.53,7.58,271,1606,660,1549,1542,1306,278,16.87,17.31,96.01,96.45,81.32,251,5223,1704,4869,811,4867,5173,5591,313,2094,5223,80.19,81.38,93.22,93.18,99.04,90.31,34.54,90.18
Nov,Maharashtra,Ahmadnagar,Shrirampur,2334,1623,167,426,360,1618,26,593,3957,1978,1.34,4.75,12.99,31.68,2.8,15.4,13.27,146,1270,564,1224,1228,937,201,11.5,15.83,96.69,96.38,73.78,178,3950,1339,3717,606,3649,3860,3785,214,1638,3950,83.18,81.75,94.1,92.38,97.72,93.09,28.62,90.61
Nov,Maharashtra,Akola,Akola,5027,3057,478,1037,812,3033,72,1515,8084,3845,1.87,5.93,11.94,31.56,2.58,12.19,12.72,539,3845,1418,3507,3508,2837,214,14.02,5.57,91.24,91.21,73.78,519,11720,3777,10198,1595,9839,11545,3280,658,5029,11720,78.88,75.1,87.01,83.95,98.51,79.79,8.16,76.54
Nov,Maharashtra,Akola,Akot,1571,1229,130,362,276,1083,22,492,2800,1359,1.74,6.57,16.38,37.31,3.16,15.56,13.41,140,1025,431,941,948,742,163,13.66,15.9,92.49,91.8,72.39,138,3140,991,2691,429,2770,3083,1913,190,1412,3140,72.63,70.18,85.7,88.22,98.18,81.56,17.82,76.1
Nov,Maharashtra,Akola,Balapur,1079,952,141,270,204,772,17,411,2031,976,2.53,7.37,17.05,36.37,3.24,15.52,15.45,170,814,320,709,700,568,44,20.88,5.41,86,87.1,69.78,93,2574,813,2117,345,2057,2543,298,139,1173,2574,66.91,69.31,82.25,79.91,98.8,71.43,3.2,69.18
Nov,Maharashtra,Akola,Barshitakli,1414,1065,133,222,188,859,19,355,2479,1047,2.3,6.14,18.36,42.74,2.92,16.25,15.57,132,810,338,624,631,495,25,16.3,3.09,77.9,77.04,61.11,110,2295,712,2032,348,1942,2258,580,162,1157,2295,67.9,61.54,88.54,84.62,98.39,66.67,5.88,63.01
